design_job_name,design_market,design_contractor,design_status,design_psa_cd,design_ecd,design_aop_clli,design_cm_project_tracking_number,design_associated_project,design_proj_num,design_no_build,design_no_build_reason,demand_id,demand_business,demand_residential,demand_provisioned,demand_fst,fst_id,fst_name,fst_build_status,fst_asset_id,dist_cluster_id,dist_cluster_type,dist_cluster_pfp_name,dist_cluster_olt_name,drop_cluster_id,drop_cluster_term_name,mdu_boundary_id,mdu_boundary_name,mdu_boundary_coil_ids,mdu_boundary_coil_notes,mdu_boundary_coil_structures,id,cbg,blockcode,ll_uuid,a_lon,a_lat,bain_use,private_access_b,commercial_b,building_b,build_cluster_b,clstrid,derived,cost_customer_location,cable_ft_hh,irr_cbg,irr_cb,f1_penetrationwithindex,lumi_archetype_cbg,lumi_archetype_cb,pct_fttp,mdu_subsid,old_build_,market,distance_to_build_sfu,att_segment,build_map_status,a_geoid,a_address,a_scity,a_county,a_state2,a_szip,a_szip5,a_carte,a_crtype,a_saddno,a_saddpref,a_saddstr,a_saddstsuf,a_saddsttyp,a_default_match,a_geocodetype,glid,gis_streetnr,gis_streetprefix,gis_streetname,gis_streettype,gis_streetsuffix,gis_postcode,gis_city,gis_stateorprovince,gis_country,gis_latitude,gis_longitude,gis_matchcode,gis_locationcode,gis_streetdirection,deleted,iqg_updated_fields,unit,sn_asset_id,no_build_reason,fiber_jack,jack_loc,inv_status,build_status,gc_classification,gis_unit_type,gis_unit_value,gis_postalcodeplus4
PSA-2707PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,2707PA,2024-02-29,BRVLMNYF,,,PSA-2707PA-BRVLMNYF-CHARLIE,False,,,,,,,,,,,5055,64,S 17913 EVENTIDE WAY PFP,BRVLMNYF,136448,F 17927 EVERGLADE CIR,,,,,,13161038,270370608182,270370608182020,be7ee637-52c9-4042-a69e-c11e82396310,-93.18335723876953,44.689510345458984,Res-SFU,0,0,0,1,,CBG Clustered,739,39,0.19690699875354767,0.0,47.7060432434082,3.15944766998291,4,0.4471859931945801,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0.0,A,Final,,,,Dakota,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,SFU,,,
PSA-2707PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,2707PA,2024-02-29,BRVLMNYF,,,PSA-2707PA-BRVLMNYF-CHARLIE,False,,,,,,,,,,,5055,64,S 17913 EVENTIDE WAY PFP,BRVLMNYF,136242,F 17802 EVERSHED WAY,,,,,,13161054,270370608182,270370608182020,c778d6a5-5271-4347-9ceb-b876b47fc2eb,-93.18502807617188,44.69116973876953,Res-SFU,0,0,0,1,,CBG Clustered,739,39,0.19690699875354767,0.0,47.7060432434082,3.15944766998291,4,0.4471859931945801,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0.0,A,Final,,,,Dakota,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,SFU,,,
PSA-2707PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,2707PA,2024-02-29,BRVLMNYF,,,PSA-2707PA-BRVLMNYF-CHARLIE,False,,,,,,,,,,,5055,64,S 17913 EVENTIDE WAY PFP,BRVLMNYF,136448,F 17927 EVERGLADE CIR,,,,,,13160986,270370608182,270370608182020,a1f346e3-4471-4e8f-90c4-2c891f7479ca,-93.18245697021484,44.68976974487305,Res-SFU,0,0,0,1,,CBG Clustered,739,39,0.19690699875354767,0.0,47.7060432434082,3.15944766998291,4,0.4471859931945801,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0.0,A,Final,,,,Dakota,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,SFU,,,
PSA-2707PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,2707PA,2024-02-29,BRVLMNYF,,,PSA-2707PA-BRVLMNYF-CHARLIE,False,,,,,,,,,,,5055,64,S 17913 EVENTIDE WAY PFP,BRVLMNYF,136247,F 5917 178TH ST W,,,,,,13160988,270370608182,270370608182020,a2e8f40c-7943-4f92-98ea-ae37c2e35ec9,-93.18488311767578,44.692039489746094,Res-SFU,0,0,0,1,,CBG Clustered,739,39,0.19690699875354767,0.0,47.7060432434082,3.15944766998291,4,0.4471859931945801,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0.0,A,Final,,,,Dakota,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,SFU,,,
PSA-2707PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,2707PA,2024-02-29,BRVLMNYF,,,PSA-2707PA-BRVLMNYF-CHARLIE,False,,,,,,,,,,,5055,64,S 17913 EVENTIDE WAY PFP,BRVLMNYF,136199,F 17702 EVEREST AVE,,,,,,13160745,270370608182,270370608182020,3641e171-8514-467f-8b43-7ff8a061c7fc,-93.17759704589844,44.69205856323242,Res-SFU,0,0,0,1,,CBG Clustered,739,39,0.19690699875354767,0.0,47.7060432434082,3.15944766998291,4,0.4471859931945801,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0.0,A,Final,,,,Dakota,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,SFU,,,
PSA-2707PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,2707PA,2024-02-29,BRVLMNYF,,,PSA-2707PA-BRVLMNYF-CHARLIE,False,,,,,,,,,,,5055,64,S 17913 EVENTIDE WAY PFP,BRVLMNYF,136187,F 17766 EVEREST AVE,,,,,,13160879,270370608182,270370608182020,74ff5f89-fb23-4fe4-be86-95b7a517f2bf,-93.1806869506836,44.691280364990234,Res-SFU,0,0,0,1,,CBG Clustered,739,39,0.19690699875354767,0.0,47.7060432434082,3.15944766998291,4,0.4471859931945801,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0.0,A,Final,,,,Dakota,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,SFU,,,
PSA-2707PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,2707PA,2024-02-29,BRVLMNYF,,,PSA-2707PA-BRVLMNYF-CHARLIE,False,,,,,,,,,,,5055,64,S 17913 EVENTIDE WAY PFP,BRVLMNYF,136187,F 17766 EVEREST AVE,,,,,,13161158,270370608182,270370608182020,fd2c588a-3101-43cf-a11a-dd822cb9f3d7,-93.18116760253906,44.69181823730469,Res-SFU,0,0,0,1,,CBG Clustered,739,39,0.19690699875354767,0.0,47.7060432434082,3.15944766998291,4,0.4471859931945801,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0.0,A,Final,,,,Dakota,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,SFU,,,
PSA-2707PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,2707PA,2024-02-29,BRVLMNYF,,,PSA-2707PA-BRVLMNYF-CHARLIE,False,,,,,,,,,,,5055,64,S 17913 EVENTIDE WAY PFP,BRVLMNYF,136194,F 17730 EVEREST AVE,,,,,,13160905,270370608182,270370608182020,7f97094d-ebb3-448a-ad79-df558f80f37e,-93.17926788330078,44.691951751708984,Res-SFU,0,0,0,1,,CBG Clustered,739,39,0.19690699875354767,0.0,47.7060432434082,3.15944766998291,4,0.4471859931945801,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0.0,A,Final,,,,Dakota,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,SFU,,,
PSA-2707PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,2707PA,2024-02-29,BRVLMNYF,,,PSA-2707PA-BRVLMNYF-CHARLIE,False,,,,,,,,,,,5055,64,S 17913 EVENTIDE WAY PFP,BRVLMNYF,136199,F 17702 EVEREST AVE,,,,,,13161061,270370608182,270370608182020,ccce2b6c-c066-46e0-b876-92773efbf99e,-93.17781066894531,44.691951751708984,Res-SFU,0,0,0,1,,CBG Clustered,739,39,0.19690699875354767,0.0,47.7060432434082,3.15944766998291,4,0.4471859931945801,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0.0,A,Final,,,,Dakota,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,SFU,,,
PSA-2707PA-BRVLMNYF-CHARLIE,Minneapolis,ITG,LLD,2707PA,2024-02-29,BRVLMNYF,,,PSA-2707PA-BRVLMNYF-CHARLIE,False,,,,,,,,,,,5055,64,S 17913 EVENTIDE WAY PFP,BRVLMNYF,136430,F 17964 EVENING LN,,,,,,13160893,270370608182,270370608182020,7a0655fc-4448-4b27-9db3-95b3dbc58683,-93.17843627929688,44.690650939941406,Res-SFU,0,0,1,1,,CBG Clustered,739,39,0.19690699875354767,0.0,47.7060432434082,3.15944766998291,4,0.4471859931945801,,,"Minneapolis-St. Paul-Bloomington, MN-WI",0.0,A,Final,,,,Dakota,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,SFU,,,
